code_commune,nom_commune,num_bdv,code_circ,inscrits,votants,exprimes,participation,left,ctr,rgt,far
95018,Argenteuil,0034,5,1107,424,406,38.3,59.11,40.89,0.0,0.0
95018,Argenteuil,0035,5,1120,344,331,30.71,74.92,25.08,0.0,0.0
95018,Argenteuil,0036,5,894,347,330,38.81,73.64,26.36,0.0,0.0
95018,Argenteuil,0037,5,1110,419,394,37.75,64.21,35.79,0.0,0.0
95018,Argenteuil,0038,5,1161,367,353,31.61,75.64,24.36,0.0,0.0
95018,Argenteuil,0039,5,862,337,326,39.1,70.86,29.14,0.0,0.0
95018,Argenteuil,0040,5,926,311,291,33.59,60.14,39.86,0.0,0.0
95018,Argenteuil,0041,5,1358,401,388,29.53,75.0,25.0,0.0,0.0
95018,Argenteuil,0042,5,1138,369,361,32.43,65.65,34.35,0.0,0.0
95018,Argenteuil,0043,5,1034,380,364,36.75,60.16,39.84,0.0,0.0
95018,Argenteuil,0044,5,969,348,335,35.91,69.85,30.15,0.0,0.0
95018,Argenteuil,0045,5,1317,442,430,33.56,65.81,34.19,0.0,0.0
95018,Argenteuil,0046,5,1026,361,352,35.19,65.34,34.66,0.0,0.0
95018,Argenteuil,0047,5,1204,426,408,35.38,70.1,29.9,0.0,0.0
95018,Argenteuil,0048,5,1290,531,499,41.16,61.72,38.28,0.0,0.0
95018,Argenteuil,0049,5,1273,488,469,38.33,63.33,36.67,0.0,0.0
95018,Argenteuil,0050,5,1018,363,339,35.66,61.36,38.64,0.0,0.0
95019,Arnouville,0001,8,1026,406,376,39.57,44.15,55.85,0.0,0.0
95019,Arnouville,0002,8,936,397,384,42.41,53.91,46.09,0.0,0.0
95019,Arnouville,0003,8,1252,515,477,41.13,40.46,59.54,0.0,0.0
95019,Arnouville,0004,8,1108,387,364,34.93,54.4,45.6,0.0,0.0
95019,Arnouville,0005,8,1041,393,367,37.75,43.05,56.95,0.0,0.0
95019,Arnouville,0006,8,1123,469,439,41.76,46.01,53.99,0.0,0.0
95019,Arnouville,0007,8,1221,454,430,37.18,35.12,64.88,0.0,0.0
95023,Arronville,0001,1,472,236,210,50.0,32.86,67.14,0.0,0.0
95024,Arthies,0001,1,191,109,100,57.07,44.0,56.0,0.0,0.0
95026,Asnières-sur-Oise,0001,2,871,401,363,46.04,45.18,54.82,0.0,0.0
95026,Asnières-sur-Oise,0002,2,689,369,335,53.56,45.97,54.03,0.0,0.0
95026,Asnières-sur-Oise,0003,2,635,277,246,43.62,46.75,53.25,0.0,0.0
95028,Attainville,0001,7,1210,539,480,44.55,45.0,55.0,0.0,0.0
95039,Auvers-sur-Oise,0001,1,1093,633,586,57.91,44.54,55.46,0.0,0.0
95039,Auvers-sur-Oise,0002,1,1117,523,477,46.82,45.28,54.72,0.0,0.0
95039,Auvers-sur-Oise,0003,1,881,486,451,55.16,41.91,58.09,0.0,0.0
95039,Auvers-sur-Oise,0004,1,939,464,425,49.41,45.88,54.12,0.0,0.0
95039,Auvers-sur-Oise,0005,1,634,356,329,56.15,39.21,60.79,0.0,0.0
95039,Auvers-sur-Oise,0006,1,572,293,274,51.22,37.59,62.41,0.0,0.0
95040,Avernes,0001,1,662,346,324,52.27,35.8,64.2,0.0,0.0
95042,Baillet-en-France,0001,2,1529,727,660,47.55,39.7,60.3,0.0,0.0
95046,Banthelu,0001,1,102,54,47,52.94,31.91,68.09,0.0,0.0
95051,Beauchamp,0001,3,689,341,317,49.49,38.8,61.2,0.0,0.0
95051,Beauchamp,0002,3,780,397,365,50.9,43.01,56.99,0.0,0.0
95051,Beauchamp,0003,3,809,448,427,55.38,38.17,61.83,0.0,0.0
95051,Beauchamp,0004,3,640,342,319,53.44,36.05,63.95,0.0,0.0
95051,Beauchamp,0005,3,840,353,332,42.02,43.07,56.93,0.0,0.0
95051,Beauchamp,0006,3,771,361,335,46.82,42.09,57.91,0.0,0.0
95051,Beauchamp,0007,3,849,423,396,49.82,39.65,60.35,0.0,0.0
95051,Beauchamp,0008,3,814,417,384,51.23,41.41,58.59,0.0,0.0
95052,Beaumont-sur-Oise,0001,1,1160,470,424,40.52,64.15,35.85,0.0,0.0
95052,Beaumont-sur-Oise,0002,1,1195,542,494,45.36,51.82,48.18,0.0,0.0
95052,Beaumont-sur-Oise,0003,1,1057,495,451,46.83,60.98,39.02,0.0,0.0
95052,Beaumont-sur-Oise,0004,1,981,398,373,40.57,54.42,45.58,0.0,0.0
95052,Beaumont-sur-Oise,0005,1,1237,459,433,37.11,66.97,33.03,0.0,0.0
95054,Le Bellay-en-Vexin,0001,1,164,99,85,60.37,50.59,49.41,0.0,0.0
95055,Bellefontaine,0001,9,258,130,114,50.39,39.47,0.0,0.0,60.53
95056,Belloy-en-France,0001,2,1376,572,519,41.57,42.77,57.23,0.0,0.0
95058,Bernes-sur-Oise,0001,1,813,370,328,45.51,55.79,44.21,0.0,0.0
95058,Bernes-sur-Oise,0002,1,859,379,345,44.12,60.29,39.71,0.0,0.0
95059,Berville,0001,1,273,124,115,45.42,34.78,65.22,0.0,0.0
95060,Bessancourt,0001,3,1029,505,468,49.08,41.67,58.33,0.0,0.0
95060,Bessancourt,0002,3,875,411,390,46.97,46.15,53.85,0.0,0.0
95060,Bessancourt,0003,3,894,320,295,35.79,59.32,40.68,0.0,0.0
95060,Bessancourt,0004,3,824,395,364,47.94,47.53,52.47,0.0,0.0
95060,Bessancourt,0005,3,889,369,345,41.51,53.33,46.67,0.0,0.0
95060,Bessancourt,0006,3,687,330,300,48.03,56.67,43.33,0.0,0.0
95061,Béthemont-la-Forêt,0001,3,339,190,172,56.05,47.67,52.33,0.0,0.0
95063,Bezons,0001,5,1178,458,430,38.88,68.37,31.63,0.0,0.0
95063,Bezons,0002,5,940,334,324,35.53,73.46,26.54,0.0,0.0
95063,Bezons,0003,5,851,299,280,35.14,58.93,41.07,0.0,0.0
95063,Bezons,0004,5,873,391,365,44.79,50.41,49.59,0.0,0.0
95063,Bezons,0005,5,824,290,276,35.19,75.72,24.28,0.0,0.0
95063,Bezons,0006,5,1071,381,364,35.57,60.44,39.56,0.0,0.0
95063,Bezons,0007,5,890,368,338,41.35,50.89,49.11,0.0,0.0
95063,Bezons,0008,5,860,371,336,43.14,52.98,47.02,0.0,0.0
95063,Bezons,0009,5,916,305,291,33.3,70.45,29.55,0.0,0.0
95063,Bezons,0010,5,962,312,298,32.43,69.8,30.2,0.0,0.0
95063,Bezons,0011,5,920,292,279,31.74,71.33,28.67,0.0,0.0
95063,Bezons,0012,5,1196,421,396,35.2,68.94,31.06,0.0,0.0
95063,Bezons,0013,5,991,337,315,34.01,73.02,26.98,0.0,0.0
95063,Bezons,0014,5,965,394,380,40.83,63.16,36.84,0.0,0.0
95063,Bezons,0015,5,955,296,280,30.99,68.93,31.07,0.0,0.0
95063,Bezons,0016,5,900,307,287,34.11,64.11,35.89,0.0,0.0
95063,Bezons,0017,5,926,312,296,33.69,70.61,29.39,0.0,0.0
95074,Boisemont,0001,10,618,342,314,55.34,34.71,65.29,0.0,0.0
95078,Boissy-l'Aillerie,0001,10,1373,688,635,50.11,47.56,52.44,0.0,0.0
95088,Bonneuil-en-France,0001,8,559,234,210,41.86,56.19,43.81,0.0,0.0
95091,Bouffémont,0001,7,878,331,315,37.7,60.32,39.68,0.0,0.0
95091,Bouffémont,0002,7,946,385,357,40.7,66.95,33.05,0.0,0.0
95091,Bouffémont,0003,7,644,389,372,60.4,38.71,61.29,0.0,0.0
95091,Bouffémont,0004,7,945,448,432,47.41,60.42,39.58,0.0,0.0
95091,Bouffémont,0005,7,805,395,359,49.07,46.52,53.48,0.0,0.0
95094,Bouqueval,0001,9,196,91,79,46.43,31.65,0.0,0.0,68.35
95101,Bray-et-Lû,0001,1,601,277,237,46.09,53.16,46.84,0.0,0.0
95102,Bréançon,0001,1,329,169,152,51.37,25.66,74.34,0.0,0.0
95110,Brignancourt,0001,1,192,97,85,50.52,34.12,65.88,0.0,0.0
95116,Bruyères-sur-Oise,0001,1,892,319,288,35.76,66.67,33.33,0.0,0.0
95116,Bruyères-sur-Oise,0002,1,890,316,280,35.51,63.21,36.79,0.0,0.0
95116,Bruyères-sur-Oise,0003,1,1049,406,381,38.7,66.14,33.86,0.0,0.0
95119,Buhy,0001,1,224,94,88,41.96,32.95,67.05,0.0,0.0
95120,Butry-sur-Oise,0001,1,727,365,338,50.21,43.79,56.21,0.0,0.0
95120,Butry-sur-Oise,0002,1,931,422,382,45.33,47.64,52.36,0.0,0.0
95127,Cergy,0018,2,756,382,362,50.53,45.86,54.14,0.0,0.0
95127,Cergy,0019,2,970,507,486,52.27,40.95,59.05,0.0,0.0
95127,Cergy,0020,2,761,426,398,55.98,43.47,56.53,0.0,0.0
95127,Cergy,0021,2,1332,500,474,37.54,69.62,30.38,0.0,0.0
95127,Cergy,0022,2,663,235,220,35.44,57.27,42.73,0.0,0.0
95127,Cergy,0023,2,612,205,194,33.5,75.26,24.74,0.0,0.0
95127,Cergy,0024,2,838,312,303,37.23,70.3,29.7,0.0,0.0
95127,Cergy,0025,2,838,311,296,37.11,66.22,33.78,0.0,0.0
95127,Cergy,0026,2,584,311,303,53.25,54.13,45.87,0.0,0.0
95127,Cergy,0027,2,828,432,411,52.17,54.26,45.74,0.0,0.0
95127,Cergy,0031,2,830,384,374,46.27,53.21,46.79,0.0,0.0
95127,Cergy,0001,10,1420,363,347,25.56,77.52,22.48,0.0,0.0
95127,Cergy,0002,10,1044,362,332,34.67,62.65,37.35,0.0,0.0
95127,Cergy,0003,10,617,205,191,33.23,71.73,28.27,0.0,0.0
95127,Cergy,0004,10,793,226,214,28.5,68.22,31.78,0.0,0.0
95127,Cergy,0005,10,954,317,303,33.23,63.37,36.63,0.0,0.0
95127,Cergy,0006,10,1142,368,355,32.22,77.18,22.82,0.0,0.0
95127,Cergy,0007,10,1073,363,351,33.83,70.37,29.63,0.0,0.0
95127,Cergy,0008,10,1208,427,406,35.35,68.23,31.77,0.0,0.0
95127,Cergy,0009,10,1053,521,509,49.48,48.72,51.28,0.0,0.0
95127,Cergy,0010,10,538,298,283,55.39,39.93,60.07,0.0,0.0
95127,Cergy,0011,10,1101,483,449,43.87,54.12,45.88,0.0,0.0
95127,Cergy,0012,10,1113,307,298,27.58,80.54,19.46,0.0,0.0
95127,Cergy,0013,10,1223,458,436,37.45,61.7,38.3,0.0,0.0
95127,Cergy,0014,10,840,325,315,38.69,56.51,43.49,0.0,0.0
95127,Cergy,0015,10,940,293,284,31.17,68.31,31.69,0.0,0.0
95127,Cergy,0016,10,929,289,280,31.11,71.43,28.57,0.0,0.0
95127,Cergy,0017,10,895,390,370,43.58,67.3,32.7,0.0,0.0
95127,Cergy,0028,10,859,319,302,37.14,62.58,37.42,0.0,0.0
95127,Cergy,0029,10,1082,324,306,29.94,75.49,24.51,0.0,0.0
95127,Cergy,0030,10,1115,431,416,38.65,69.95,30.05,0.0,0.0
95127,Cergy,0032,10,759,264,250,34.78,77.6,22.4,0.0,0.0
95127,Cergy,0033,10,603,200,191,33.17,65.45,34.55,0.0,0.0
95127,Cergy,0034,10,1026,411,397,40.06,63.98,36.02,0.0,0.0
95127,Cergy,0035,10,1216,433,406,35.61,67.0,33.0,0.0,0.0
95134,Champagne-sur-Oise,0001,1,852,438,405,51.41,33.33,66.67,0.0,0.0
95134,Champagne-sur-Oise,0002,1,922,409,378,44.36,49.21,50.79,0.0,0.0
95134,Champagne-sur-Oise,0003,1,915,353,322,38.58,58.7,41.3,0.0,0.0
95134,Champagne-sur-Oise,0004,1,964,431,394,44.71,49.75,50.25,0.0,0.0
95139,La Chapelle-en-Vexin,0001,1,220,114,101,51.82,38.61,61.39,0.0,0.0
95141,Charmont,0001,1,24,17,15,70.83,40.0,60.0,0.0,0.0
95142,Chars,0001,1,1218,567,502,46.55,46.02,53.98,0.0,0.0
95144,Châtenay-en-France,0001,9,51,30,20,58.82,55.0,0.0,0.0,45.0
95149,Chaumontel,0001,9,1334,605,514,45.35,39.88,0.0,0.0,60.12
95149,Chaumontel,0002,9,1277,565,481,44.24,36.38,0.0,0.0,63.62
95150,Chaussy,0001,1,482,258,239,53.53,48.95,51.05,0.0,0.0
95151,Chauvry,0001,3,221,130,117,58.82,41.88,58.12,0.0,0.0
95154,Chennevières-lès-Louvres,0001,9,200,96,90,48.0,38.89,0.0,0.0,61.11
95157,Chérence,0001,1,154,103,96,66.88,28.12,71.88,0.0,0.0
95166,Cléry-en-Vexin,0001,1,331,158,149,47.73,46.98,53.02,0.0,0.0
95169,Commeny,0001,1,352,174,161,49.43,44.72,55.28,0.0,0.0
95170,Condécourt,0001,1,381,211,184,55.38,38.59,61.41,0.0,0.0
95176,Cormeilles-en-Parisis,0001,3,784,381,358,48.6,49.16,50.84,0.0,0.0
95176,Cormeilles-en-Parisis,0002,3,992,512,482,51.61,37.34,62.66,0.0,0.0
95176,Cormeilles-en-Parisis,0003,3,978,426,402,43.56,55.47,44.53,0.0,0.0
95176,Cormeilles-en-Parisis,0004,3,918,431,401,46.95,45.39,54.61,0.0,0.0
95176,Cormeilles-en-Parisis,0005,3,914,489,460,53.5,41.52,58.48,0.0,0.0
95176,Cormeilles-en-Parisis,0006,3,1063,549,515,51.65,39.61,60.39,0.0,0.0
95176,Cormeilles-en-Parisis,0007,3,850,386,361,45.41,47.09,52.91,0.0,0.0
95176,Cormeilles-en-Parisis,0008,3,954,481,460,50.42,39.57,60.43,0.0,0.0
95176,Cormeilles-en-Parisis,0009,3,959,467,428,48.7,35.51,64.49,0.0,0.0
95176,Cormeilles-en-Parisis,0010,3,982,509,470,51.83,40.64,59.36,0.0,0.0
95176,Cormeilles-en-Parisis,0011,3,944,521,500,55.19,44.0,56.0,0.0,0.0
95176,Cormeilles-en-Parisis,0012,3,913,447,425,48.96,56.0,44.0,0.0,0.0
95176,Cormeilles-en-Parisis,0013,3,935,433,401,46.31,47.13,52.87,0.0,0.0
95176,Cormeilles-en-Parisis,0014,3,1147,497,474,43.33,42.41,57.59,0.0,0.0
95176,Cormeilles-en-Parisis,0015,3,1709,706,670,41.31,53.13,46.87,0.0,0.0
95176,Cormeilles-en-Parisis,0016,3,999,447,411,44.74,50.61,49.39,0.0,0.0
95176,Cormeilles-en-Parisis,0017,3,919,378,355,41.13,45.07,54.93,0.0,0.0
95177,Cormeilles-en-Vexin,0001,1,872,395,342,45.3,44.44,55.56,0.0,0.0
95181,Courcelles-sur-Viosne,0001,1,228,140,125,61.4,29.6,70.4,0.0,0.0
95183,Courdimanche,0001,10,898,444,410,49.44,42.68,57.32,0.0,0.0
95183,Courdimanche,0002,10,907,420,399,46.31,55.64,44.36,0.0,0.0
95183,Courdimanche,0003,10,947,368,351,38.86,59.26,40.74,0.0,0.0
95183,Courdimanche,0004,10,849,443,424,52.18,34.2,65.8,0.0,0.0
95183,Courdimanche,0005,10,884,358,330,40.5,56.67,43.33,0.0,0.0
95197,Deuil-la-Barre,0001,6,982,467,449,47.56,42.32,57.68,0.0,0.0
95197,Deuil-la-Barre,0002,6,938,479,452,51.07,45.35,54.65,0.0,0.0
95197,Deuil-la-Barre,0003,6,894,396,363,44.3,45.18,54.82,0.0,0.0
95197,Deuil-la-Barre,0004,6,935,461,435,49.3,47.36,52.64,0.0,0.0
95197,Deuil-la-Barre,0005,6,921,450,432,48.86,49.77,50.23,0.0,0.0
95197,Deuil-la-Barre,0006,6,1046,486,451,46.46,41.46,58.54,0.0,0.0
95197,Deuil-la-Barre,0007,6,703,359,340,51.07,45.0,55.0,0.0,0.0
95197,Deuil-la-Barre,0008,6,965,482,461,49.95,39.26,60.74,0.0,0.0
95197,Deuil-la-Barre,0009,6,804,303,293,37.69,58.02,41.98,0.0,0.0
95197,Deuil-la-Barre,0010,6,923,398,379,43.12,63.59,36.41,0.0,0.0
95197,Deuil-la-Barre,0011,6,1014,337,329,33.23,63.83,36.17,0.0,0.0
95197,Deuil-la-Barre,0012,6,881,389,367,44.15,50.14,49.86,0.0,0.0
95197,Deuil-la-Barre,0013,6,1097,546,507,49.77,45.76,54.24,0.0,0.0
95197,Deuil-la-Barre,0014,6,978,493,470,50.41,46.81,53.19,0.0,0.0
95197,Deuil-la-Barre,0015,6,796,366,355,45.98,42.25,57.75,0.0,0.0
95197,Deuil-la-Barre,0016,6,660,257,252,38.94,61.11,38.89,0.0,0.0
95199,Domont,0001,7,967,498,462,51.5,45.67,54.33,0.0,0.0
95199,Domont,0002,7,1162,450,416,38.73,55.29,44.71,0.0,0.0
95199,Domont,0003,7,772,345,321,44.69,47.35,52.65,0.0,0.0
95199,Domont,0004,7,1078,499,453,46.29,37.31,62.69,0.0,0.0
95199,Domont,0005,7,825,430,400,52.12,47.25,52.75,0.0,0.0
95199,Domont,0006,7,1320,607,568,45.98,52.46,47.54,0.0,0.0
95199,Domont,0007,7,1469,579,538,39.41,57.25,42.75,0.0,0.0
95199,Domont,0008,7,731,337,317,46.1,46.69,53.31,0.0,0.0
95199,Domont,0009,7,763,410,376,53.74,40.69,59.31,0.0,0.0
95199,Domont,0010,7,988,361,331,36.54,56.5,43.5,0.0,0.0
95203,Eaubonne,0001,4,1317,698,656,53.0,40.7,59.3,0.0,0.0
95203,Eaubonne,0002,4,1039,552,509,53.13,44.79,55.21,0.0,0.0
95203,Eaubonne,0003,4,1267,732,684,57.77,36.55,63.45,0.0,0.0
95203,Eaubonne,0004,4,1197,660,638,55.14,40.75,59.25,0.0,0.0
95203,Eaubonne,0005,4,1257,791,745,62.93,39.73,60.27,0.0,0.0
95203,Eaubonne,0006,4,1190,605,567,50.84,46.38,53.62,0.0,0.0
95203,Eaubonne,0007,4,1049,414,381,39.47,61.94,38.06,0.0,0.0
95203,Eaubonne,0008,4,969,484,459,49.95,42.92,57.08,0.0,0.0
95203,Eaubonne,0009,4,1389,555,525,39.96,52.38,47.62,0.0,0.0
95203,Eaubonne,0010,4,1195,493,453,41.26,55.85,44.15,0.0,0.0
95203,Eaubonne,0011,4,1033,504,460,48.79,46.96,53.04,0.0,0.0
95203,Eaubonne,0012,4,1277,646,607,50.59,44.81,55.19,0.0,0.0
95203,Eaubonne,0013,4,899,498,479,55.39,41.54,58.46,0.0,0.0
95203,Eaubonne,0014,4,875,413,387,47.2,52.2,47.8,0.0,0.0
95205,Ecouen,0001,7,1449,586,542,40.44,60.52,39.48,0.0,0.0
95205,Ecouen,0002,7,930,416,389,44.73,60.15,39.85,0.0,0.0
95205,Ecouen,0003,7,1341,536,494,39.97,64.78,35.22,0.0,0.0
95205,Ecouen,0004,7,1073,499,469,46.51,54.58,45.42,0.0,0.0
95210,Enghien-les-Bains,0001,6,883,409,374,46.32,35.83,64.17,0.0,0.0
95210,Enghien-les-Bains,0002,6,957,474,438,49.53,38.81,61.19,0.0,0.0
95210,Enghien-les-Bains,0003,6,1015,507,480,49.95,46.67,53.33,0.0,0.0
95210,Enghien-les-Bains,0004,6,910,515,496,56.59,36.9,63.1,0.0,0.0
95210,Enghien-les-Bains,0005,6,946,492,475,52.01,34.74,65.26,0.0,0.0
95210,Enghien-les-Bains,0006,6,910,496,472,54.51,24.79,75.21,0.0,0.0
95210,Enghien-les-Bains,0007,6,978,515,498,52.66,41.77,58.23,0.0,0.0
95210,Enghien-les-Bains,0008,6,671,335,314,49.93,26.43,73.57,0.0,0.0
95210,Enghien-les-Bains,0009,6,698,392,377,56.16,23.34,76.66,0.0,0.0
95211,Ennery,0001,1,754,428,384,56.76,35.16,64.84,0.0,0.0
95211,Ennery,0002,1,814,402,372,49.39,38.98,61.02,0.0,0.0
95212,Epiais-lès-Louvres,0001,9,90,52,46,57.78,54.35,0.0,0.0,45.65
95213,Epiais-Rhus,0001,1,548,303,281,55.29,39.15,60.85,0.0,0.0
95214,Epinay-Champlâtreux,0001,9,37,24,14,64.86,35.71,0.0,0.0,64.29
95218,Eragny,0001,2,990,457,436,46.16,42.2,57.8,0.0,0.0
95218,Eragny,0002,2,900,420,394,46.67,48.22,51.78,0.0,0.0
95218,Eragny,0003,2,1089,450,418,41.32,46.41,53.59,0.0,0.0
95218,Eragny,0004,2,1398,456,432,32.62,61.34,38.66,0.0,0.0
95218,Eragny,0005,2,1114,485,448,43.54,51.34,48.66,0.0,0.0
95218,Eragny,0006,2,1227,552,512,44.99,39.26,60.74,0.0,0.0
95218,Eragny,0007,2,1182,424,405,35.87,58.77,41.23,0.0,0.0
95218,Eragny,0008,2,1235,625,590,50.61,45.42,54.58,0.0,0.0
95218,Eragny,0009,2,1136,434,407,38.2,53.56,46.44,0.0,0.0
95218,Eragny,0010,2,1000,387,357,38.7,52.66,47.34,0.0,0.0
95219,Ermont,0001,4,749,338,318,45.13,44.34,55.66,0.0,0.0
95219,Ermont,0002,4,1145,566,525,49.43,41.9,58.1,0.0,0.0
95219,Ermont,0003,4,809,397,371,49.07,48.79,51.21,0.0,0.0
95219,Ermont,0004,4,1011,552,519,54.6,46.63,53.37,0.0,0.0
95219,Ermont,0005,4,776,457,440,58.89,45.23,54.77,0.0,0.0
95219,Ermont,0006,4,806,419,402,51.99,46.52,53.48,0.0,0.0
95219,Ermont,0007,4,866,482,454,55.66,40.09,59.91,0.0,0.0
95219,Ermont,0008,4,823,470,439,57.11,39.18,60.82,0.0,0.0
95219,Ermont,0009,4,1050,400,380,38.1,57.89,42.11,0.0,0.0
95219,Ermont,0010,4,1013,395,373,38.99,59.25,40.75,0.0,0.0
95219,Ermont,0011,4,950,428,403,45.05,47.15,52.85,0.0,0.0
95219,Ermont,0012,4,1114,614,579,55.12,44.39,55.61,0.0,0.0
95219,Ermont,0013,4,928,316,304,34.05,65.79,34.21,0.0,0.0
95219,Ermont,0014,4,829,271,265,32.69,62.26,37.74,0.0,0.0
95219,Ermont,0015,4,1110,508,486,45.77,45.68,54.32,0.0,0.0
95219,Ermont,0016,4,868,509,470,58.64,42.77,57.23,0.0,0.0
95219,Ermont,0017,4,988,308,298,31.17,72.82,27.18,0.0,0.0
95219,Ermont,0018,4,995,359,346,36.08,59.83,40.17,0.0,0.0
95219,Ermont,0019,4,874,466,428,53.32,44.63,55.37,0.0,0.0
95219,Ermont,0020,4,837,459,428,54.84,44.63,55.37,0.0,0.0
95229,Ezanville,0001,7,1110,547,499,49.28,56.11,43.89,0.0,0.0
95229,Ezanville,0002,7,1078,375,355,34.79,65.07,34.93,0.0,0.0
95229,Ezanville,0003,7,890,434,400,48.76,55.75,44.25,0.0,0.0
95229,Ezanville,0004,7,1077,503,465,46.7,52.04,47.96,0.0,0.0
95229,Ezanville,0005,7,923,388,364,42.04,51.37,48.63,0.0,0.0
95229,Ezanville,0006,7,1049,486,452,46.33,42.92,57.08,0.0,0.0
95241,Fontenay-en-Parisis,0001,9,1226,571,504,46.57,47.82,0.0,0.0,52.18
95250,Fosses,0001,9,1023,400,367,39.1,67.85,0.0,0.0,32.15
95250,Fosses,0002,9,1109,396,377,35.71,67.37,0.0,0.0,32.63
95250,Fosses,0003,9,1012,429,374,42.39,66.58,0.0,0.0,33.42
95250,Fosses,0004,9,851,327,297,38.43,68.35,0.0,0.0,31.65
95250,Fosses,0005,9,480,211,190,43.96,54.21,0.0,0.0,45.79
95250,Fosses,0006,9,988,364,346,36.84,56.65,0.0,0.0,43.35
95250,Fosses,0007,9,889,387,354,43.53,59.32,0.0,0.0,40.68
95252,Franconville,0001,4,897,396,375,44.15,52.53,47.47,0.0,0.0
95252,Franconville,0002,4,706,262,243,37.11,51.44,48.56,0.0,0.0
95252,Franconville,0003,4,1085,443,402,40.83,54.48,45.52,0.0,0.0
95252,Franconville,0004,4,922,266,245,28.85,69.8,30.2,0.0,0.0
95252,Franconville,0005,4,876,294,275,33.56,65.09,34.91,0.0,0.0
95252,Franconville,0006,4,1017,389,356,38.25,61.8,38.2,0.0,0.0
95252,Franconville,0007,4,973,513,465,52.72,43.87,56.13,0.0,0.0
95252,Franconville,0008,4,1198,600,571,50.08,45.18,54.82,0.0,0.0
95252,Franconville,0009,4,1182,601,556,50.85,45.14,54.86,0.0,0.0
95252,Franconville,0010,4,1049,455,433,43.37,48.04,51.96,0.0,0.0
95252,Franconville,0011,4,963,408,374,42.37,57.22,42.78,0.0,0.0
95252,Franconville,0012,4,949,404,381,42.57,48.56,51.44,0.0,0.0
95252,Franconville,0013,4,874,268,249,30.66,63.45,36.55,0.0,0.0
95252,Franconville,0014,4,881,311,294,35.3,54.08,45.92,0.0,0.0
95252,Franconville,0015,4,1223,565,523,46.2,43.98,56.02,0.0,0.0
95252,Franconville,0016,4,988,441,404,44.64,55.69,44.31,0.0,0.0
95252,Franconville,0017,4,1131,505,462,44.65,52.81,47.19,0.0,0.0
95252,Franconville,0018,4,939,506,472,53.89,42.37,57.63,0.0,0.0
95252,Franconville,0019,4,1107,547,510,49.41,43.92,56.08,0.0,0.0
95252,Franconville,0020,4,985,429,404,43.55,51.98,48.02,0.0,0.0
95252,Franconville,0021,4,1052,402,368,38.21,55.16,44.84,0.0,0.0
95252,Franconville,0022,4,893,426,402,47.7,56.97,43.03,0.0,0.0
95253,Frémainville,0001,1,373,183,166,49.06,45.78,54.22,0.0,0.0
95254,Frémécourt,0001,1,422,220,202,52.13,34.16,65.84,0.0,0.0
95256,Frépillon,0001,3,1079,505,459,46.8,48.37,51.63,0.0,0.0
95256,Frépillon,0002,3,1097,544,498,49.59,41.57,58.43,0.0,0.0
95257,La Frette-sur-Seine,0001,3,1122,561,535,50.0,41.31,58.69,0.0,0.0
95257,La Frette-sur-Seine,0002,3,1239,673,634,54.32,38.01,61.99,0.0,0.0
95257,La Frette-sur-Seine,0003,3,775,410,375,52.9,43.73,56.27,0.0,0.0
95258,Frouville,0001,1,319,179,169,56.11,33.73,66.27,0.0,0.0
95268,Garges-lès-Gonesse,0001,8,1100,331,321,30.09,76.32,23.68,0.0,0.0
95268,Garges-lès-Gonesse,0002,8,1108,311,291,28.07,72.51,27.49,0.0,0.0
95268,Garges-lès-Gonesse,0003,8,1183,348,331,29.42,79.76,20.24,0.0,0.0
95268,Garges-lès-Gonesse,0004,8,1082,341,322,31.52,76.4,23.6,0.0,0.0
95268,Garges-lès-Gonesse,0005,8,1065,307,290,28.83,75.17,24.83,0.0,0.0
95268,Garges-lès-Gonesse,0006,8,926,271,261,29.27,78.93,21.07,0.0,0.0
95268,Garges-lès-Gonesse,0007,8,1118,307,296,27.46,73.65,26.35,0.0,0.0
95268,Garges-lès-Gonesse,0008,8,1181,372,346,31.5,78.9,21.1,0.0,0.0
95268,Garges-lès-Gonesse,0009,8,1179,385,361,32.65,79.78,20.22,0.0,0.0
95268,Garges-lès-Gonesse,0010,8,883,342,327,38.73,70.64,29.36,0.0,0.0
95268,Garges-lès-Gonesse,0011,8,1009,366,337,36.27,66.77,33.23,0.0,0.0
95268,Garges-lès-Gonesse,0012,8,975,310,295,31.79,69.15,30.85,0.0,0.0
95268,Garges-lès-Gonesse,0013,8,1342,439,422,32.71,76.07,23.93,0.0,0.0
95268,Garges-lès-Gonesse,0014,8,1142,396,389,34.68,85.09,14.91,0.0,0.0
95268,Garges-lès-Gonesse,0015,8,958,270,257,28.18,75.49,24.51,0.0,0.0
95268,Garges-lès-Gonesse,0016,8,1002,239,223,23.85,66.37,33.63,0.0,0.0
95268,Garges-lès-Gonesse,0017,8,1095,357,344,32.6,67.73,32.27,0.0,0.0
95270,Genainville,0001,1,422,215,193,50.95,42.49,57.51,0.0,0.0
95271,Génicourt,0001,1,380,210,189,55.26,39.15,60.85,0.0,0.0
95277,Gonesse,0001,9,672,262,242,38.99,60.74,0.0,0.0,39.26
95277,Gonesse,0002,9,1097,421,380,38.38,59.47,0.0,0.0,40.53
95277,Gonesse,0003,9,1130,406,379,35.93,56.46,0.0,0.0,43.54
95277,Gonesse,0004,9,875,267,244,30.51,70.49,0.0,0.0,29.51
